2016/12/23 16:36:01 INFO  - jmeter.reporters.Summariser: summary =   1430 in 00:24:08 =    1.0/s Avg:  2200 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:36:31 INFO  - jmeter.reporters.Summariser: summary +     31 in 00:00:29 =    1.1/s Avg:  2417 Min:  1585 Max:  2962 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:36:31 INFO  - jmeter.reporters.Summariser: summary =   1461 in 00:24:37 =    1.0/s Avg:  2204 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:37:00 INFO  - jmeter.reporters.Summariser: summary +     28 in 00:00:29 =    1.0/s Avg:  2495 Min:  1610 Max:  2981 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:37:00 INFO  - jmeter.reporters.Summariser: summary =   1489 in 00:25:06 =    1.0/s Avg:  2210 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:37:30 INFO  - jmeter.reporters.Summariser: summary +     32 in 00:00:31 =    1.0/s Avg:  2767 Min:  1569 Max:  2991 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:37:30 INFO  - jmeter.reporters.Summariser: summary =   1521 in 00:25:37 =    1.0/s Avg:  2222 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:38:00 INFO  - jmeter.reporters.Summariser: summary +     28 in 00:00:29 =    1.0/s Avg:  2997 Min:  2114 Max:  3271 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:38:00 INFO  - jmeter.reporters.Summariser: summary =   1549 in 00:26:06 =    1.0/s Avg:  2236 Min:  1381 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:38:30 INFO  - jmeter.reporters.Summariser: summary +     30 in 00:00:30 =    1.0/s Avg:  2971 Min:  2240 Max:  3381 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
